radar_rcs_dbsm,radar_alt_m,radar_speed_mps,radar_closing_kmpm,radar_range_km,radar_wind_align,mdop_detected,rf_present,rf_class,truth,threat_level,group_id,rf_class_commercial,rf_class_custom_encrypted,pre_classified,pre_reason,stage1_threat_level,stage2_predicted_threat
-24.327059759837404,74.52290474475696,8.832586247500906,0.9623002977844797,1.75,0.9999999963957096,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.241472946289246,74.87320779038629,10.098022274375785,1.1725895358747418,1.71,0.9999999966960668,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.208012935239694,75.0889865250366,11.048194914980368,-2.1464097554462502,1.78,0.9999999969502156,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.241472946289246,74.87320779038629,12.233906087242675,-2.762064552908021,1.87,0.9999999971680573,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.327059759837404,75.0889865250366,13.9765921863498,0.7968580292181882,1.84,0.9999999973568536,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.241472946289246,74.87320779038629,14.777336497075716,-3.8538538300583647,1.97,0.99999999752205,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.30619490607686,74.71502319410743,12.91646886333292,0.8066725583804324,1.94,0.9999999976678119,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.241472946289246,74.87320779038629,12.387778322076677,-0.5173051505323722,1.96,0.999999997797378,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.208012935239694,75.0889865250366,10.10695459598748,1.8168753062425669,1.9,0.9999999979133055,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.174552924190145,75.30476525968692,10.565689194598287,-1.1633550283129601,1.94,0.9999999980176403,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.208012935239694,75.55207316140084,12.085440789641016,-2.358632301860837,2.02,0.9999999981120383,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.174552924190145,75.30476525968692,12.007887158757198,-0.7173273524081347,2.04,0.9999999981978548,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.067203174307522,75.55207316140084,13.985429307990417,-2.3144533471967943,2.12,0.9999999982762089,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.897956288054814,75.55207316140084,13.134397985459689,-1.6485059638627853,2.12,0.9999999984141124,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.959853424424903,75.79938106311475,13.572417619618337,-2.1038019427776256,2.19,0.9999999984751079,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.897956288054814,75.55207316140084,13.338023606947846,-0.708431893402377,2.21,0.9999999985315854,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.959853424424903,75.30476525968692,10.96974842345258,3.698122962001107,2.09,0.9999999985840288,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.067203174307522,75.55207316140084,13.635914114371195,-4.412371827591044,2.24,0.9999999986328554,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.959853424424903,75.79938106311475,12.185774497843173,0.9889184791883965,2.21,0.999999998678427,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.897956288054814,75.97247961942507,12.375288438079282,-0.519886791832942,2.23,0.9999999987210584,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.897956288054814,75.97247961942507,11.634625488535152,0.08393193644037567,2.25,0.9999999987985699,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.959853424424903,76.1455781757354,13.079492436521221,-4.183951560911412,2.39,0.999999998833906,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.0370358908008,75.97247961942507,12.263661704608424,1.4379749254996588,2.34,0.999999998867223,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.959853424424903,76.1455781757354,12.175447003169943,-0.7712563718764631,2.37,0.9999999988986892,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.897956288054814,76.700698721594,11.58376430435563,1.6058306265266031,2.32,0.9999999989284541,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.83605915168473,76.1455781757354,12.44484299654437,-2.7593327662371214,2.41,0.9999999989566529,0,0,none,bird,LOW,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.686652101727816,75.97247961942507,11.789727379264223,0.5577211747841693,2.39,0.9999999989834053,0,0,none,bird,MEDIUM,s70_T06,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.600622038139226,767.2555873086005,70.33810586474273,2.6898845215734224,1.74,0.9999998928343978,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.413614884312102,765.9444871169915,3.9124780261292624,-3.210648150603741,1.85,0.9999999464171959,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.608589447457118,766.997843051176,11.501369161546364,1.6593757372547802,1.79,0.9999999642781301,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.803564010602134,765.9444871169915,1.8593898688400292,-0.6270598068249433,1.81,0.9999999732085971,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.608589447457118,766.997843051176,14.299716226825648,3.1446749026312015,1.71,0.9999999785668777,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.413614884312102,768.0511989853604,11.379524781159043,-2.1595370612780584,1.78,0.9999999821390647,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.608589447457118,766.997843051176,4.432828842116977,-0.7368172024858466,1.8,0.9999999846906269,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.803564010602134,768.0511989853604,5.108558785561039,1.3194425573956048,1.76,0.9999999866042983,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,768.6407221944194,7.050578621096904,1.5804833586198086,1.71,0.9999999880927096,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.803564010602134,769.2302454034784,5.816646459156575,-0.7967471882821187,1.74,0.9999999892834388,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.803564010602134,768.0511989853604,3.970991676507399,0.6829990205253234,1.74,0.9999999910695323,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,768.023633340538,3.5967970413612083,-0.9667884801661719,1.77,0.9999999917564912,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.862813256479043,768.0511989853604,2.442841223218193,-1.428121597539067,1.82,0.9999999923453133,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.956587117454712,768.6407221944194,4.5891268637390095,3.1842605408244973,1.71,0.9999999928556256,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.924437428416551,768.0511989853604,7.949992394842391,1.8561198640397158,1.65,0.9999999933021491,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.987399203423466,768.023633340538,4.399573064389107,-3.9824521267664204,1.78,0.9999999936961405,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.893625342447797,768.023633340538,4.631233480641154,-1.2613499217937885,1.71,0.9999999943597045,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.924437428416551,768.0511989853604,6.1595520776288755,2.42784023468241,1.63,0.9999999946417194,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.893625342447797,768.023633340538,5.365639311249681,-0.8772298801423384,1.66,0.9999999948968755,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.924437428416551,768.0511989853604,3.412036389849421,-3.5974386595683594,1.78,0.9999999951288359,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.9320295579658415,768.023633340538,4.471084003914703,1.4533214177223042,1.73,0.9999999953406254,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.924437428416551,767.9960676957156,6.069229019682947,1.241578043318634,1.69,0.9999999955347662,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.9320295579658415,768.023633340538,4.3395623637371115,-0.48370507244138494,1.71,0.9999999957133755,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.924437428416551,767.9960676957156,4.749050001800978,0.7377795067984549,1.69,0.9999999958782455,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.893625342447797,768.023633340538,4.6704811067928995,-1.3174279241959397,1.73,0.9999999960309031,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.862813256479043,767.9960676957156,5.808522132963572,2.724925265705034,1.64,0.9999999961726566,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,767.976515168508,4.402220124564158,-2.4755028004143442,1.72,0.9999999963046339,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,768.023633340538,5.524711290529863,1.9115322074954633,1.58,0.9999999965430445,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.862813256479043,768.0511989853604,5.119134013038559,-1.9066418203082303,1.64,0.9999999966510743,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,768.023633340538,6.609955711447808,1.2956757301997524,1.6,0.9999999967525571,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.862813256479043,768.0511989853604,4.1296848782269535,-1.5175798393423667,1.65,0.9999999968480701,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,768.5279811100359,6.0406290276588805,2.5268733003108146,1.57,0.9999999969381252,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.803564010602134,769.0047632347112,4.594466652820536,-1.378137913621551,1.62,0.9999999970231772,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.833188633540589,769.1175043190948,3.7697839518062937,-2.798306460467328,1.71,0.9999999971036319,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.862813256479043,769.2302454034784,4.743676621162012,2.747332666064153,1.62,0.9999999971798522,0,0,none,balloon,MEDIUM,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.893625342447797,769.1175043190948,4.814337381511115,-0.5488442968618634,1.64,0.9999999972521635,0,0,none,balloon,LOW,s70_T07,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,560.7796472722715,0.0,0.0,2.15,0.0,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,558.8171904993725,33.88346218311149,1.0539858179481243,2.11,0.9999999213409115,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,560.7796472722715,19.435840536763205,-0.9524227771903648,2.14,0.9999999606704543,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,564.24782251522,9.167070898567312,0.5267893046996619,2.12,0.9999999737803025,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,561.8853949084698,20.90751779829538,3.09042248941354,2.02,0.9999999803352267,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,561.3325210903706,7.086198010497834,-4.093402998615181,2.16,0.9999999842681815,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,560.7796472722715,6.396745549523586,1.4630030753937184,2.11,0.999999986890151,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,561.3325210903706,19.19113958511082,-0.06952431082674071,2.11,0.9999999887629868,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,561.8853949084698,10.334492849889436,1.5588192666885448,2.06,0.9999999901676133,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,561.3325210903706,16.198974402564637,0.7277876051645471,2.04,0.9999999912601008,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,560.7796472722715,13.751284213116204,-0.11986210733431424,2.04,0.9999999921340909,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.401057069563198,559.9264554844344,9.211264323247747,-3.388086252656004,2.15,0.9999999928491733,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,559.0732636965973,7.37097388913219,2.8194410728187513,2.06,0.9999999934450755,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.401057069563198,558.7721020368649,8.323760485704089,-1.334580367699938,2.1,0.9999999939493006,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,559.0732636965973,6.827583939309838,-0.6688703922173467,2.12,0.9999999943814935,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.401057069563198,559.9264554844344,8.58548724683983,0.04386786333614445,2.12,0.9999999947560604,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.254700056469678,559.0732636965973,7.6397957544643305,0.145644710729953,2.12,0.9999999950838067,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-10.107731559004144,558.7721020368649,6.026395656989683,2.1538283016819193,2.05,0.9999999953729946,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,559.0732636965973,8.871793458524492,-1.92147757607247,2.11,0.9999999956300505,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,558.7721020368649,7.539516932581759,1.5409598856677942,2.06,0.9999999958600477,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,559.0732636965973,8.077133500271177,0.8536014334703657,2.03,0.9999999960670454,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,559.3095443789759,6.598635316535403,-0.03227122287523532,2.03,0.9999999962543288,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.65336490500926,559.0732636965973,9.58604115970099,1.2413762446940235,1.99,0.9999999964245865,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,559.3095443789759,7.32805556348991,-2.283504027395975,2.07,0.9999999965800392,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,559.0732636965973,6.5897738831963055,-0.2609673565212578,2.08,0.9999999967225377,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,559.0349237063709,6.549092397409009,0.5251714908684946,2.06,0.9999999968536362,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.65336490500926,559.0732636965973,6.575298500386515,-1.3674998001773808,2.11,0.9999999969746503,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,559.0349237063709,6.5669457144593775,0.2018553076923224,2.1,0.9999999970867003,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.960763061538609,558.9965837161445,6.285907170306756,0.6279724028068401,2.08,0.9999999971907467,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.807063983273935,558.7337620466385,6.663285275595381,0.13738593273029842,2.08,0.9999999972876175,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.65336490500926,558.9965837161445,6.679423795525766,-2.42832634865787,2.16,0.9999999973780301,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.618222710388249,559.0349237063709,6.154783187744045,1.7842062151674787,2.1,0.9999999974626098,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.65336490500926,559.023765072767,6.650864725902775,2.723137368262285,2.01,0.9999999975419033,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.618222710388249,559.0101743944558,7.3438188340185775,-2.0096768888392313,2.08,0.999999997616391,0,0,none,balloon,LOW,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-9.65336490500926,559.023765072767,7.352675095859954,2.277613345441911,2.0,0.9999999976864973,0,0,none,balloon,MEDIUM,s70_T08,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
